,Time,CPU_user
453,2018-07-19 16:37:45+00:00,11.5
454,2018-07-19 16:37:50+00:00,14.33333332836628
455,2018-07-19 16:37:55+00:00,11.16666667163372
456,2018-07-19 16:38:00+00:00,10.5
457,2018-07-19 16:38:05+00:00,9.0
458,2018-07-19 16:38:10+00:00,15.0
459,2018-07-19 16:38:15+00:00,14.0
460,2018-07-19 16:38:20+00:00,8.0
461,2018-07-19 16:38:25+00:00,9.0
462,2018-07-19 16:38:30+00:00,9.5
463,2018-07-19 16:38:35+00:00,160.83333332836628
464,2018-07-19 16:38:40+00:00,530.1666666716337
465,2018-07-19 16:38:45+00:00,417.0
466,2018-07-19 16:38:50+00:00,519.5
467,2018-07-19 16:38:55+00:00,518.5
468,2018-07-19 16:39:00+00:00,439.0
469,2018-07-19 16:39:05+00:00,447.5
470,2018-07-19 16:39:10+00:00,530.3333333283663
471,2018-07-19 16:39:15+00:00,521.1666666716337
472,2018-07-19 16:39:20+00:00,418.5
473,2018-07-19 16:39:25+00:00,436.5
474,2018-07-19 16:39:30+00:00,183.5
475,2018-07-19 16:39:35+00:00,16.5
476,2018-07-19 16:39:40+00:00,14.83333332836628
477,2018-07-19 16:39:45+00:00,14.16666667163372
478,2018-07-19 16:39:50+00:00,11.5
479,2018-07-19 16:39:55+00:00,11.0
480,2018-07-19 16:40:00+00:00,382.33333332836634
481,2018-07-19 16:40:05+00:00,543.6666666716337
482,2018-07-19 16:40:10+00:00,434.0
483,2018-07-19 16:40:15+00:00,541.0
484,2018-07-19 16:40:20+00:00,581.5
485,2018-07-19 16:40:25+00:00,435.0
486,2018-07-19 16:40:30+00:00,542.1666666716337
487,2018-07-19 16:40:35+00:00,541.8333333283663
488,2018-07-19 16:40:40+00:00,438.0
489,2018-07-19 16:40:45+00:00,437.5
490,2018-07-19 16:40:50+00:00,588.6666666716337
491,2018-07-19 16:40:55+00:00,541.8333333283663
492,2018-07-19 16:41:00+00:00,543.5
493,2018-07-19 16:41:05+00:00,540.0
494,2018-07-19 16:41:10+00:00,432.5
495,2018-07-19 16:41:15+00:00,455.5
496,2018-07-19 16:41:20+00:00,565.3333333283663
497,2018-07-19 16:41:25+00:00,544.6666666716337
498,2018-07-19 16:41:30+00:00,434.5
499,2018-07-19 16:41:35+00:00,541.1666666716337
500,2018-07-19 16:41:40+00:00,542.3333333283663
501,2018-07-19 16:41:45+00:00,476.5
502,2018-07-19 16:41:50+00:00,310.16666667163366
503,2018-07-19 16:41:55+00:00,10.83333332836628
504,2018-07-19 16:42:00+00:00,10.0
505,2018-07-19 16:42:05+00:00,12.83333332836628
506,2018-07-19 16:42:10+00:00,14.66666667163372
507,2018-07-19 16:42:15+00:00,10.0
508,2018-07-19 16:42:20+00:00,11.0
509,2018-07-19 16:42:25+00:00,14.5
510,2018-07-19 16:42:30+00:00,9.0
511,2018-07-19 16:42:35+00:00,11.5
512,2018-07-19 16:42:40+00:00,10.33333332836628
513,2018-07-19 16:42:45+00:00,11.16666667163372
514,2018-07-19 16:42:50+00:00,11.83333332836628
515,2018-07-19 16:42:55+00:00,12.66666667163372
516,2018-07-19 16:43:00+00:00,9.5
517,2018-07-19 16:43:05+00:00,12.5
518,2018-07-19 16:43:10+00:00,11.33333332836628
519,2018-07-19 16:43:15+00:00,11.16666667163372
520,2018-07-19 16:43:20+00:00,11.0
521,2018-07-19 16:43:25+00:00,305.5
522,2018-07-19 16:43:30+00:00,520.5
523,2018-07-19 16:43:35+00:00,447.5
524,2018-07-19 16:43:40+00:00,529.6666666716337
525,2018-07-19 16:43:45+00:00,520.8333333283663
526,2018-07-19 16:43:50+00:00,418.5
527,2018-07-19 16:43:55+00:00,515.6666666716337
528,2018-07-19 16:44:00+00:00,526.3333333283663
529,2018-07-19 16:44:05+00:00,461.0
530,2018-07-19 16:44:10+00:00,519.3333333283663
531,2018-07-19 16:44:15+00:00,371.16666667163366
532,2018-07-19 16:44:20+00:00,13.0
533,2018-07-19 16:44:25+00:00,13.16666667163372
534,2018-07-19 16:44:30+00:00,12.33333332836628
535,2018-07-19 16:44:35+00:00,10.5
536,2018-07-19 16:44:40+00:00,11.16666667163372
537,2018-07-19 16:44:45+00:00,109.83333332836628
538,2018-07-19 16:44:50+00:00,424.0
539,2018-07-19 16:44:55+00:00,544.1666666716337
540,2018-07-19 16:45:00+00:00,544.8333333283663
541,2018-07-19 16:45:05+00:00,541.8333333283663
542,2018-07-19 16:45:10+00:00,544.6666666716337
543,2018-07-19 16:45:15+00:00,434.0
544,2018-07-19 16:45:20+00:00,541.3333333283663
545,2018-07-19 16:45:25+00:00,543.1666666716337
546,2018-07-19 16:45:30+00:00,432.5
547,2018-07-19 16:45:35+00:00,547.3333333283663
548,2018-07-19 16:45:40+00:00,544.1666666716337
549,2018-07-19 16:45:45+00:00,438.5
550,2018-07-19 16:45:50+00:00,545.3333333283663
551,2018-07-19 16:45:55+00:00,693.1666666716337
552,2018-07-19 16:46:00+00:00,857.0
553,2018-07-19 16:46:05+00:00,1069.8333333283665
554,2018-07-19 16:46:10+00:00,1077.6666666716335
555,2018-07-19 16:46:15+00:00,860.5
556,2018-07-19 16:46:20+00:00,1080.5
557,2018-07-19 16:46:25+00:00,1074.5
558,2018-07-19 16:46:30+00:00,1073.1666666716335
559,2018-07-19 16:46:35+00:00,1018.3333333283664
560,2018-07-19 16:46:40+00:00,487.5
561,2018-07-19 16:46:45+00:00,545.1666666716337
